"ID","category","pixel_counts","group","percent_protected","UNION","ISO_TER1","ISO_SOV1"
50,"Mangroves_v2_with_All_mpas",7302,248,75.5197021408625,"Mexico","MEX","MEX"
50,"Mangroves_v2_with_Managed_mpas",4893,248,50.6050263729445,"Mexico","MEX","MEX"
50,"Mangroves_v2_with_No_take_mpas",0,248,0,"Mexico","MEX","MEX"
50,"Saltmarshes_Py_v6",2738,249,100,"Mexico","MEX","MEX"
50,"Saltmarshes_Py_v6_with_All_mpas",2697,249,98.5025566106647,"Mexico","MEX","MEX"
50,"Saltmarshes_Py_v6_with_Managed_mpas",2674,249,97.6625273922571,"Mexico","MEX","MEX"
50,"Saltmarshes_Py_v6_with_No_take_mpas",0,249,0,"Mexico","MEX","MEX"
50,"Seagrasses.Py.v7",9807,250,100,"Mexico","MEX","MEX"
50,"Seagrasses.Py.v7_with_All_mpas",5944,250,60.6097685326807,"Mexico","MEX","MEX"
50,"Seagrasses.Py.v7_with_Managed_mpas",3490,250,35.5868257367187,"Mexico","MEX","MEX"
50,"Seagrasses.Py.v7_with_No_take_mpas",0,250,0,"Mexico","MEX","MEX"
51,"ColdCorals_Pt_v5",124,251,100,"Portugal","PRT","PRT"
51,"ColdCorals_Pt_v5_with_All_mpas",45,251,36.2903225806452,"Portugal","PRT","PRT"
51,"ColdCorals_Pt_v5_with_Managed_mpas",0,251,0,"Portugal","PRT","PRT"
51,"ColdCorals_Pt_v5_with_No_take_mpas",0,251,0,"Portugal","PRT","PRT"
51,"CoralReef2018_Py_v4",0,252,NA,"Portugal","PRT","PRT"
51,"CoralReef2018_Py_v4_with_All_mpas",0,252,NA,"Portugal","PRT","PRT"
51,"CoralReef2018_Py_v4_with_Managed_mpas",0,252,NA,"Portugal","PRT","PRT"
51,"CoralReef2018_Py_v4_with_No_take_mpas",0,252,NA,"Portugal","PRT","PRT"
51,"Mangroves_v2",0,253,NA,"Portugal","PRT","PRT"
51,"Mangroves_v2_with_All_mpas",0,253,NA,"Portugal","PRT","PRT"
51,"Mangroves_v2_with_Managed_mpas",0,253,NA,"Portugal","PRT","PRT"
51,"Mangroves_v2_with_No_take_mpas",0,253,NA,"Portugal","PRT","PRT"
51,"Saltmarshes_Py_v6",203,254,100,"Portugal","PRT","PRT"
51,"Saltmarshes_Py_v6_with_All_mpas",191,254,94.0886699507389,"Portugal","PRT","PRT"
51,"Saltmarshes_Py_v6_with_Managed_mpas",3,254,1.47783251231527,"Portugal","PRT","PRT"
51,"Saltmarshes_Py_v6_with_No_take_mpas",0,254,0,"Portugal","PRT","PRT"
51,"Seagrasses.Py.v7",0,255,NA,"Portugal","PRT","PRT"
51,"Seagrasses.Py.v7_with_All_mpas",0,255,NA,"Portugal","PRT","PRT"
51,"Seagrasses.Py.v7_with_Managed_mpas",0,255,NA,"Portugal","PRT","PRT"
51,"Seagrasses.Py.v7_with_No_take_mpas",0,255,NA,"Portugal","PRT","PRT"
52,"ColdCorals_Pt_v5",31,256,100,"Wallis and Futuna","WLF","FRA"
52,"ColdCorals_Pt_v5_with_All_mpas",0,256,0,"Wallis and Futuna","WLF","FRA"
52,"ColdCorals_Pt_v5_with_Managed_mpas",0,256,0,"Wallis and Futuna","WLF","FRA"
52,"ColdCorals_Pt_v5_with_No_take_mpas",0,256,0,"Wallis and Futuna","WLF","FRA"
52,"CoralReef2018_Py_v4",414,257,100,"Wallis and Futuna","WLF","FRA"
52,"CoralReef2018_Py_v4_with_All_mpas",0,257,0,"Wallis and Futuna","WLF","FRA"
52,"CoralReef2018_Py_v4_with_Managed_mpas",0,257,0,"Wallis and Futuna","WLF","FRA"
52,"CoralReef2018_Py_v4_with_No_take_mpas",0,257,0,"Wallis and Futuna","WLF","FRA"
52,"Mangroves_v2",0,258,NA,"Wallis and Futuna","WLF","FRA"
52,"Mangroves_v2_with_All_mpas",0,258,NA,"Wallis and Futuna","WLF","FRA"
52,"Mangroves_v2_with_Managed_mpas",0,258,NA,"Wallis and Futuna","WLF","FRA"
52,"Mangroves_v2_with_No_take_mpas",0,258,NA,"Wallis and Futuna","WLF","FRA"
52,"Saltmarshes_Py_v6",0,259,NA,"Wallis and Futuna","WLF","FRA"
52,"Saltmarshes_Py_v6_with_All_mpas",0,259,NA,"Wallis and Futuna","WLF","FRA"
52,"Saltmarshes_Py_v6_with_Managed_mpas",0,259,NA,"Wallis and Futuna","WLF","FRA"
52,"Saltmarshes_Py_v6_with_No_take_mpas",0,259,NA,"Wallis and Futuna","WLF","FRA"
52,"Seagrasses.Py.v7",0,260,NA,"Wallis and Futuna","WLF","FRA"
52,"Seagrasses.Py.v7_with_All_mpas",0,260,NA,"Wallis and Futuna","WLF","FRA"
52,"Seagrasses.Py.v7_with_Managed_mpas",0,260,NA,"Wallis and Futuna","WLF","FRA"
52,"Seagrasses.Py.v7_with_No_take_mpas",0,260,NA,"Wallis and Futuna","WLF","FRA"
53,"ColdCorals_Pt_v5",42,261,100,"Macquarie Island",NA,"AUS"
53,"ColdCorals_Pt_v5_with_All_mpas",12,261,28.5714285714286,"Macquarie Island",NA,"AUS"
53,"ColdCorals_Pt_v5_with_Managed_mpas",6,261,14.2857142857143,"Macquarie Island",NA,"AUS"
53,"ColdCorals_Pt_v5_with_No_take_mpas",6,261,14.2857142857143,"Macquarie Island",NA,"AUS"
53,"CoralReef2018_Py_v4",0,262,NA,"Macquarie Island",NA,"AUS"
53,"CoralReef2018_Py_v4_with_All_mpas",0,262,NA,"Macquarie Island",NA,"AUS"
53,"CoralReef2018_Py_v4_with_Managed_mpas",0,262,NA,"Macquarie Island",NA,"AUS"
53,"CoralReef2018_Py_v4_with_No_take_mpas",0,262,NA,"Macquarie Island",NA,"AUS"
53,"Mangroves_v2",0,263,NA,"Macquarie Island",NA,"AUS"
53,"Mangroves_v2_with_All_mpas",0,263,NA,"Macquarie Island",NA,"AUS"
53,"Mangroves_v2_with_Managed_mpas",0,263,NA,"Macquarie Island",NA,"AUS"
53,"Mangroves_v2_with_No_take_mpas",0,263,NA,"Macquarie Island",NA,"AUS"
53,"Saltmarshes_Py_v6",0,264,NA,"Macquarie Island",NA,"AUS"
53,"Saltmarshes_Py_v6_with_All_mpas",0,264,NA,"Macquarie Island",NA,"AUS"
53,"Saltmarshes_Py_v6_with_Managed_mpas",0,264,NA,"Macquarie Island",NA,"AUS"
53,"Saltmarshes_Py_v6_with_No_take_mpas",0,264,NA,"Macquarie Island",NA,"AUS"
53,"Seagrasses.Py.v7",0,265,NA,"Macquarie Island",NA,"AUS"
53,"Seagrasses.Py.v7_with_All_mpas",0,265,NA,"Macquarie Island",NA,"AUS"
53,"Seagrasses.Py.v7_with_Managed_mpas",0,265,NA,"Macquarie Island",NA,"AUS"
53,"Seagrasses.Py.v7_with_No_take_mpas",0,265,NA,"Macquarie Island",NA,"AUS"
54,"ColdCorals_Pt_v5",7,266,100,"Saint Kitts and Nevis","KNA","KNA"
54,"ColdCorals_Pt_v5_with_All_mpas",0,266,0,"Saint Kitts and Nevis","KNA","KNA"
54,"ColdCorals_Pt_v5_with_Managed_mpas",0,266,0,"Saint Kitts and Nevis","KNA","KNA"
54,"ColdCorals_Pt_v5_with_No_take_mpas",0,266,0,"Saint Kitts and Nevis","KNA","KNA"
54,"CoralReef2018_Py_v4",37,267,100,"Saint Kitts and Nevis","KNA","KNA"
54,"CoralReef2018_Py_v4_with_All_mpas",36,267,97.2972972972973,"Saint Kitts and Nevis","KNA","KNA"
54,"CoralReef2018_Py_v4_with_Managed_mpas",0,267,0,"Saint Kitts and Nevis","KNA","KNA"
54,"CoralReef2018_Py_v4_with_No_take_mpas",0,267,0,"Saint Kitts and Nevis","KNA","KNA"
54,"Mangroves_v2",0,268,NA,"Saint Kitts and Nevis","KNA","KNA"
54,"Mangroves_v2_with_All_mpas",0,268,NA,"Saint Kitts and Nevis","KNA","KNA"
54,"Mangroves_v2_with_Managed_mpas",0,268,NA,"Saint Kitts and Nevis","KNA","KNA"
54,"Mangroves_v2_with_No_take_mpas",0,268,NA,"Saint Kitts and Nevis","KNA","KNA"
54,"Saltmarshes_Py_v6",0,269,NA,"Saint Kitts and Nevis","KNA","KNA"
54,"Saltmarshes_Py_v6_with_All_mpas",0,269,NA,"Saint Kitts and Nevis","KNA","KNA"
54,"Saltmarshes_Py_v6_with_Managed_mpas",0,269,NA,"Saint Kitts and Nevis","KNA","KNA"
54,"Saltmarshes_Py_v6_with_No_take_mpas",0,269,NA,"Saint Kitts and Nevis","KNA","KNA"
54,"Seagrasses.Py.v7",65,270,100,"Saint Kitts and Nevis","KNA","KNA"
54,"Seagrasses.Py.v7_with_All_mpas",58,270,89.2307692307692,"Saint Kitts and Nevis","KNA","KNA"
54,"Seagrasses.Py.v7_with_Managed_mpas",0,270,0,"Saint Kitts and Nevis","KNA","KNA"
54,"Seagrasses.Py.v7_with_No_take_mpas",0,270,0,"Saint Kitts and Nevis","KNA","KNA"
55,"ColdCorals_Pt_v5",0,271,NA,"United Arab Emirates","ARE","ARE"
55,"ColdCorals_Pt_v5_with_All_mpas",0,271,NA,"United Arab Emirates","ARE","ARE"
55,"ColdCorals_Pt_v5_with_Managed_mpas",0,271,NA,"United Arab Emirates","ARE","ARE"
55,"ColdCorals_Pt_v5_with_No_take_mpas",0,271,NA,"United Arab Emirates","ARE","ARE"
55,"CoralReef2018_Py_v4",120,272,100,"United Arab Emirates","ARE","ARE"
55,"CoralReef2018_Py_v4_with_All_mpas",52,272,43.3333333333333,"United Arab Emirates","ARE","ARE"
55,"CoralReef2018_Py_v4_with_Managed_mpas",0,272,0,"United Arab Emirates","ARE","ARE"
55,"CoralReef2018_Py_v4_with_No_take_mpas",15,272,12.5,"United Arab Emirates","ARE","ARE"
55,"Mangroves_v2",70,273,100,"United Arab Emirates","ARE","ARE"
55,"Mangroves_v2_with_All_mpas",11,273,15.7142857142857,"United Arab Emirates","ARE","ARE"
55,"Mangroves_v2_with_Managed_mpas",0,273,0,"United Arab Emirates","ARE","ARE"
55,"Mangroves_v2_with_No_take_mpas",9,273,12.8571428571429,"United Arab Emirates","ARE","ARE"
55,"Saltmarshes_Py_v6",47,274,100,"United Arab Emirates","ARE","ARE"
55,"Saltmarshes_Py_v6_with_All_mpas",9,274,19.1489361702128,"United Arab Emirates","ARE","ARE"
55,"Saltmarshes_Py_v6_with_Managed_mpas",0,274,0,"United Arab Emirates","ARE","ARE"
55,"Saltmarshes_Py_v6_with_No_take_mpas",5,274,10.6382978723404,"United Arab Emirates","ARE","ARE"
55,"Seagrasses.Py.v7",1012,275,100,"United Arab Emirates","ARE","ARE"
55,"Seagrasses.Py.v7_with_All_mpas",441,275,43.5770750988142,"United Arab Emirates","ARE","ARE"
55,"Seagrasses.Py.v7_with_Managed_mpas",0,275,0,"United Arab Emirates","ARE","ARE"
55,"Seagrasses.Py.v7_with_No_take_mpas",32,275,3.16205533596838,"United Arab Emirates","ARE","ARE"
56,"ColdCorals_Pt_v5",1,276,100,"Saint Helena","SHN","GBR"
56,"ColdCorals_Pt_v5_with_All_mpas",0,276,0,"Saint Helena","SHN","GBR"
56,"ColdCorals_Pt_v5_with_Managed_mpas",0,276,0,"Saint Helena","SHN","GBR"
56,"ColdCorals_Pt_v5_with_No_take_mpas",0,276,0,"Saint Helena","SHN","GBR"
56,"CoralReef2018_Py_v4",0,277,NA,"Saint Helena","SHN","GBR"
56,"CoralReef2018_Py_v4_with_All_mpas",0,277,NA,"Saint Helena","SHN","GBR"
56,"CoralReef2018_Py_v4_with_Managed_mpas",0,277,NA,"Saint Helena","SHN","GBR"
56,"CoralReef2018_Py_v4_with_No_take_mpas",0,277,NA,"Saint Helena","SHN","GBR"
56,"Mangroves_v2",0,278,NA,"Saint Helena","SHN","GBR"
56,"Mangroves_v2_with_All_mpas",0,278,NA,"Saint Helena","SHN","GBR"
56,"Mangroves_v2_with_Managed_mpas",0,278,NA,"Saint Helena","SHN","GBR"
56,"Mangroves_v2_with_No_take_mpas",0,278,NA,"Saint Helena","SHN","GBR"
56,"Saltmarshes_Py_v6",0,279,NA,"Saint Helena","SHN","GBR"
56,"Saltmarshes_Py_v6_with_All_mpas",0,279,NA,"Saint Helena","SHN","GBR"
56,"Saltmarshes_Py_v6_with_Managed_mpas",0,279,NA,"Saint Helena","SHN","GBR"
56,"Saltmarshes_Py_v6_with_No_take_mpas",0,279,NA,"Saint Helena","SHN","GBR"
56,"Seagrasses.Py.v7",0,280,NA,"Saint Helena","SHN","GBR"
56,"Seagrasses.Py.v7_with_All_mpas",0,280,NA,"Saint Helena","SHN","GBR"
56,"Seagrasses.Py.v7_with_Managed_mpas",0,280,NA,"Saint Helena","SHN","GBR"
56,"Seagrasses.Py.v7_with_No_take_mpas",0,280,NA,"Saint Helena","SHN","GBR"
57,"ColdCorals_Pt_v5",0,281,NA,"Doumeira Islands",NA,"ERI"
57,"ColdCorals_Pt_v5_with_All_mpas",0,281,NA,"Doumeira Islands",NA,"ERI"
57,"ColdCorals_Pt_v5_with_Managed_mpas",0,281,NA,"Doumeira Islands",NA,"ERI"
57,"ColdCorals_Pt_v5_with_No_take_mpas",0,281,NA,"Doumeira Islands",NA,"ERI"
57,"CoralReef2018_Py_v4",0,282,NA,"Doumeira Islands",NA,"ERI"
57,"CoralReef2018_Py_v4_with_All_mpas",0,282,NA,"Doumeira Islands",NA,"ERI"
57,"CoralReef2018_Py_v4_with_Managed_mpas",0,282,NA,"Doumeira Islands",NA,"ERI"
57,"CoralReef2018_Py_v4_with_No_take_mpas",0,282,NA,"Doumeira Islands",NA,"ERI"
57,"Mangroves_v2",0,283,NA,"Doumeira Islands",NA,"ERI"
57,"Mangroves_v2_with_All_mpas",0,283,NA,"Doumeira Islands",NA,"ERI"
57,"Mangroves_v2_with_Managed_mpas",0,283,NA,"Doumeira Islands",NA,"ERI"
57,"Mangroves_v2_with_No_take_mpas",0,283,NA,"Doumeira Islands",NA,"ERI"
57,"Saltmarshes_Py_v6",0,284,NA,"Doumeira Islands",NA,"ERI"
57,"Saltmarshes_Py_v6_with_All_mpas",0,284,NA,"Doumeira Islands",NA,"ERI"
57,"Saltmarshes_Py_v6_with_Managed_mpas",0,284,NA,"Doumeira Islands",NA,"ERI"
57,"Saltmarshes_Py_v6_with_No_take_mpas",0,284,NA,"Doumeira Islands",NA,"ERI"
57,"Seagrasses.Py.v7",0,285,NA,"Doumeira Islands",NA,"ERI"
57,"Seagrasses.Py.v7_with_All_mpas",0,285,NA,"Doumeira Islands",NA,"ERI"
57,"Seagrasses.Py.v7_with_Managed_mpas",0,285,NA,"Doumeira Islands",NA,"ERI"
57,"Seagrasses.Py.v7_with_No_take_mpas",0,285,NA,"Doumeira Islands",NA,"ERI"
58,"ColdCorals_Pt_v5",344,286,100,"United Kingdom","GBR","GBR"
58,"ColdCorals_Pt_v5_with_All_mpas",191,286,55.5232558139535,"United Kingdom","GBR","GBR"
58,"ColdCorals_Pt_v5_with_Managed_mpas",157,286,45.6395348837209,"United Kingdom","GBR","GBR"
58,"ColdCorals_Pt_v5_with_No_take_mpas",0,286,0,"United Kingdom","GBR","GBR"
58,"CoralReef2018_Py_v4",0,287,NA,"United Kingdom","GBR","GBR"
58,"CoralReef2018_Py_v4_with_All_mpas",0,287,NA,"United Kingdom","GBR","GBR"
58,"CoralReef2018_Py_v4_with_Managed_mpas",0,287,NA,"United Kingdom","GBR","GBR"
58,"CoralReef2018_Py_v4_with_No_take_mpas",0,287,NA,"United Kingdom","GBR","GBR"
58,"Mangroves_v2",0,288,NA,"United Kingdom","GBR","GBR"
58,"Mangroves_v2_with_All_mpas",0,288,NA,"United Kingdom","GBR","GBR"
58,"Mangroves_v2_with_Managed_mpas",0,288,NA,"United Kingdom","GBR","GBR"
58,"Mangroves_v2_with_No_take_mpas",0,288,NA,"United Kingdom","GBR","GBR"
58,"Saltmarshes_Py_v6",559,289,100,"United Kingdom","GBR","GBR"
58,"Saltmarshes_Py_v6_with_All_mpas",523,289,93.5599284436494,"United Kingdom","GBR","GBR"
58,"Saltmarshes_Py_v6_with_Managed_mpas",440,289,78.7119856887299,"United Kingdom","GBR","GBR"
58,"Saltmarshes_Py_v6_with_No_take_mpas",0,289,0,"United Kingdom","GBR","GBR"
58,"Seagrasses.Py.v7",136,290,100,"United Kingdom","GBR","GBR"
58,"Seagrasses.Py.v7_with_All_mpas",108,290,79.4117647058823,"United Kingdom","GBR","GBR"
58,"Seagrasses.Py.v7_with_Managed_mpas",104,290,76.4705882352941,"United Kingdom","GBR","GBR"
58,"Seagrasses.Py.v7_with_No_take_mpas",0,290,0,"United Kingdom","GBR","GBR"
59,"ColdCorals_Pt_v5",22,291,100,"Uruguay","URY","URY"
59,"ColdCorals_Pt_v5_with_All_mpas",0,291,0,"Uruguay","URY","URY"
59,"ColdCorals_Pt_v5_with_Managed_mpas",0,291,0,"Uruguay","URY","URY"
59,"ColdCorals_Pt_v5_with_No_take_mpas",0,291,0,"Uruguay","URY","URY"
59,"CoralReef2018_Py_v4",0,292,NA,"Uruguay","URY","URY"
59,"CoralReef2018_Py_v4_with_All_mpas",0,292,NA,"Uruguay","URY","URY"
59,"CoralReef2018_Py_v4_with_Managed_mpas",0,292,NA,"Uruguay","URY","URY"
59,"CoralReef2018_Py_v4_with_No_take_mpas",0,292,NA,"Uruguay","URY","URY"
59,"Mangroves_v2",0,293,NA,"Uruguay","URY","URY"
59,"Mangroves_v2_with_All_mpas",0,293,NA,"Uruguay","URY","URY"
59,"Mangroves_v2_with_Managed_mpas",0,293,NA,"Uruguay","URY","URY"
59,"Mangroves_v2_with_No_take_mpas",0,293,NA,"Uruguay","URY","URY"
59,"Saltmarshes_Py_v6",24,294,100,"Uruguay","URY","URY"
59,"Saltmarshes_Py_v6_with_All_mpas",0,294,0,"Uruguay","URY","URY"
59,"Saltmarshes_Py_v6_with_Managed_mpas",0,294,0,"Uruguay","URY","URY"
59,"Saltmarshes_Py_v6_with_No_take_mpas",0,294,0,"Uruguay","URY","URY"
59,"Seagrasses.Py.v7",0,295,NA,"Uruguay","URY","URY"
59,"Seagrasses.Py.v7_with_All_mpas",0,295,NA,"Uruguay","URY","URY"
59,"Seagrasses.Py.v7_with_Managed_mpas",0,295,NA,"Uruguay","URY","URY"
59,"Seagrasses.Py.v7_with_No_take_mpas",0,295,NA,"Uruguay","URY","URY"
60,"ColdCorals_Pt_v5",4,296,100,"Thailand","THA","THA"
60,"ColdCorals_Pt_v5_with_All_mpas",0,296,0,"Thailand","THA","THA"
60,"ColdCorals_Pt_v5_with_Managed_mpas",0,296,0,"Thailand","THA","THA"
60,"ColdCorals_Pt_v5_with_No_take_mpas",0,296,0,"Thailand","THA","THA"
60,"CoralReef2018_Py_v4",196,297,100,"Thailand","THA","THA"
60,"CoralReef2018_Py_v4_with_All_mpas",61,297,31.1224489795918,"Thailand","THA","THA"
60,"CoralReef2018_Py_v4_with_Managed_mpas",61,297,31.1224489795918,"Thailand","THA","THA"
60,"CoralReef2018_Py_v4_with_No_take_mpas",8,297,4.08163265306122,"Thailand","THA","THA"
60,"Mangroves_v2",2279,298,100,"Thailand","THA","THA"
60,"Mangroves_v2_with_All_mpas",242,298,10.6186924089513,"Thailand","THA","THA"
60,"Mangroves_v2_with_Managed_mpas",134,298,5.87977182974989,"Thailand","THA","THA"
60,"Mangroves_v2_with_No_take_mpas",0,298,0,"Thailand","THA","THA"
60,"Saltmarshes_Py_v6",0,299,NA,"Thailand","THA","THA"
60,"Saltmarshes_Py_v6_with_All_mpas",0,299,NA,"Thailand","THA","THA"
60,"Saltmarshes_Py_v6_with_Managed_mpas",0,299,NA,"Thailand","THA","THA"
60,"Saltmarshes_Py_v6_with_No_take_mpas",0,299,NA,"Thailand","THA","THA"
60,"Seagrasses.Py.v7",1842,300,100,"Thailand","THA","THA"
60,"Seagrasses.Py.v7_with_All_mpas",575,300,31.2160694896851,"Thailand","THA","THA"
60,"Seagrasses.Py.v7_with_Managed_mpas",360,300,19.5439739413681,"Thailand","THA","THA"
60,"Seagrasses.Py.v7_with_No_take_mpas",0,300,0,"Thailand","THA","THA"
61,"ColdCorals_Pt_v5",0,301,NA,"Latvia","LVA","LVA"
61,"ColdCorals_Pt_v5_with_All_mpas",0,301,NA,"Latvia","LVA","LVA"
61,"ColdCorals_Pt_v5_with_Managed_mpas",0,301,NA,"Latvia","LVA","LVA"
61,"ColdCorals_Pt_v5_with_No_take_mpas",0,301,NA,"Latvia","LVA","LVA"
61,"CoralReef2018_Py_v4",0,302,NA,"Latvia","LVA","LVA"
61,"CoralReef2018_Py_v4_with_All_mpas",0,302,NA,"Latvia","LVA","LVA"
61,"CoralReef2018_Py_v4_with_Managed_mpas",0,302,NA,"Latvia","LVA","LVA"
61,"CoralReef2018_Py_v4_with_No_take_mpas",0,302,NA,"Latvia","LVA","LVA"
61,"Mangroves_v2",0,303,NA,"Latvia","LVA","LVA"
61,"Mangroves_v2_with_All_mpas",0,303,NA,"Latvia","LVA","LVA"
61,"Mangroves_v2_with_Managed_mpas",0,303,NA,"Latvia","LVA","LVA"
61,"Mangroves_v2_with_No_take_mpas",0,303,NA,"Latvia","LVA","LVA"
61,"Saltmarshes_Py_v6",0,304,NA,"Latvia","LVA","LVA"
61,"Saltmarshes_Py_v6_with_All_mpas",0,304,NA,"Latvia","LVA","LVA"
61,"Saltmarshes_Py_v6_with_Managed_mpas",0,304,NA,"Latvia","LVA","LVA"
61,"Saltmarshes_Py_v6_with_No_take_mpas",0,304,NA,"Latvia","LVA","LVA"
61,"Seagrasses.Py.v7",0,305,NA,"Latvia","LVA","LVA"
61,"Seagrasses.Py.v7_with_All_mpas",0,305,NA,"Latvia","LVA","LVA"
61,"Seagrasses.Py.v7_with_Managed_mpas",0,305,NA,"Latvia","LVA","LVA"
61,"Seagrasses.Py.v7_with_No_take_mpas",0,305,NA,"Latvia","LVA","LVA"
62,"ColdCorals_Pt_v5",0,306,NA,"Bulgaria","BGR","BGR"
62,"ColdCorals_Pt_v5_with_All_mpas",0,306,NA,"Bulgaria","BGR","BGR"
62,"ColdCorals_Pt_v5_with_Managed_mpas",0,306,NA,"Bulgaria","BGR","BGR"
62,"ColdCorals_Pt_v5_with_No_take_mpas",0,306,NA,"Bulgaria","BGR","BGR"
62,"CoralReef2018_Py_v4",0,307,NA,"Bulgaria","BGR","BGR"
62,"CoralReef2018_Py_v4_with_All_mpas",0,307,NA,"Bulgaria","BGR","BGR"
62,"CoralReef2018_Py_v4_with_Managed_mpas",0,307,NA,"Bulgaria","BGR","BGR"
62,"CoralReef2018_Py_v4_with_No_take_mpas",0,307,NA,"Bulgaria","BGR","BGR"
62,"Mangroves_v2",0,308,NA,"Bulgaria","BGR","BGR"
62,"Mangroves_v2_with_All_mpas",0,308,NA,"Bulgaria","BGR","BGR"
62,"Mangroves_v2_with_Managed_mpas",0,308,NA,"Bulgaria","BGR","BGR"
62,"Mangroves_v2_with_No_take_mpas",0,308,NA,"Bulgaria","BGR","BGR"
62,"Saltmarshes_Py_v6",0,309,NA,"Bulgaria","BGR","BGR"
62,"Saltmarshes_Py_v6_with_All_mpas",0,309,NA,"Bulgaria","BGR","BGR"
62,"Saltmarshes_Py_v6_with_Managed_mpas",0,309,NA,"Bulgaria","BGR","BGR"
62,"Saltmarshes_Py_v6_with_No_take_mpas",0,309,NA,"Bulgaria","BGR","BGR"
62,"Seagrasses.Py.v7",0,310,NA,"Bulgaria","BGR","BGR"
62,"Seagrasses.Py.v7_with_All_mpas",0,310,NA,"Bulgaria","BGR","BGR"
62,"Seagrasses.Py.v7_with_Managed_mpas",0,310,NA,"Bulgaria","BGR","BGR"
62,"Seagrasses.Py.v7_with_No_take_mpas",0,310,NA,"Bulgaria","BGR","BGR"
63,"ColdCorals_Pt_v5",35,311,100,"Suriname","SUR","SUR"
63,"ColdCorals_Pt_v5_with_All_mpas",0,311,0,"Suriname","SUR","SUR"
63,"ColdCorals_Pt_v5_with_Managed_mpas",0,311,0,"Suriname","SUR","SUR"
63,"ColdCorals_Pt_v5_with_No_take_mpas",0,311,0,"Suriname","SUR","SUR"
63,"CoralReef2018_Py_v4",0,312,NA,"Suriname","SUR","SUR"
63,"CoralReef2018_Py_v4_with_All_mpas",0,312,NA,"Suriname","SUR","SUR"
63,"CoralReef2018_Py_v4_with_Managed_mpas",0,312,NA,"Suriname","SUR","SUR"
63,"CoralReef2018_Py_v4_with_No_take_mpas",0,312,NA,"Suriname","SUR","SUR"
63,"Mangroves_v2",758,313,100,"Suriname","SUR","SUR"
63,"Mangroves_v2_with_All_mpas",532,313,70.1846965699208,"Suriname","SUR","SUR"
63,"Mangroves_v2_with_Managed_mpas",0,313,0,"Suriname","SUR","SUR"
63,"Mangroves_v2_with_No_take_mpas",0,313,0,"Suriname","SUR","SUR"
63,"Saltmarshes_Py_v6",0,314,NA,"Suriname","SUR","SUR"
63,"Saltmarshes_Py_v6_with_All_mpas",0,314,NA,"Suriname","SUR","SUR"
63,"Saltmarshes_Py_v6_with_Managed_mpas",0,314,NA,"Suriname","SUR","SUR"
63,"Saltmarshes_Py_v6_with_No_take_mpas",0,314,NA,"Suriname","SUR","SUR"
63,"Seagrasses.Py.v7",0,315,NA,"Suriname","SUR","SUR"
63,"Seagrasses.Py.v7_with_All_mpas",0,315,NA,"Suriname","SUR","SUR"
63,"Seagrasses.Py.v7_with_Managed_mpas",0,315,NA,"Suriname","SUR","SUR"
63,"Seagrasses.Py.v7_with_No_take_mpas",0,315,NA,"Suriname","SUR","SUR"
64,"ColdCorals_Pt_v5",0,316,NA,"Sudan","SDN","SDN"
64,"ColdCorals_Pt_v5_with_All_mpas",0,316,NA,"Sudan","SDN","SDN"
64,"ColdCorals_Pt_v5_with_Managed_mpas",0,316,NA,"Sudan","SDN","SDN"
64,"ColdCorals_Pt_v5_with_No_take_mpas",0,316,NA,"Sudan","SDN","SDN"
64,"CoralReef2018_Py_v4",620,317,100,"Sudan","SDN","SDN"
64,"CoralReef2018_Py_v4_with_All_mpas",114,317,18.3870967741935,"Sudan","SDN","SDN"
64,"CoralReef2018_Py_v4_with_Managed_mpas",0,317,0,"Sudan","SDN","SDN"
64,"CoralReef2018_Py_v4_with_No_take_mpas",0,317,0,"Sudan","SDN","SDN"
64,"Mangroves_v2",4,318,100,"Sudan","SDN","SDN"
64,"Mangroves_v2_with_All_mpas",0,318,0,"Sudan","SDN","SDN"
64,"Mangroves_v2_with_Managed_mpas",0,318,0,"Sudan","SDN","SDN"
64,"Mangroves_v2_with_No_take_mpas",0,318,0,"Sudan","SDN","SDN"
64,"Saltmarshes_Py_v6",0,319,NA,"Sudan","SDN","SDN"
64,"Saltmarshes_Py_v6_with_All_mpas",0,319,NA,"Sudan","SDN","SDN"
64,"Saltmarshes_Py_v6_with_Managed_mpas",0,319,NA,"Sudan","SDN","SDN"
64,"Saltmarshes_Py_v6_with_No_take_mpas",0,319,NA,"Sudan","SDN","SDN"
64,"Seagrasses.Py.v7",4463,320,100,"Sudan","SDN","SDN"
64,"Seagrasses.Py.v7_with_All_mpas",0,320,0,"Sudan","SDN","SDN"
64,"Seagrasses.Py.v7_with_Managed_mpas",0,320,0,"Sudan","SDN","SDN"
64,"Seagrasses.Py.v7_with_No_take_mpas",0,320,0,"Sudan","SDN","SDN"
65,"ColdCorals_Pt_v5",0,321,NA,"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","GUY","GUY"
65,"ColdCorals_Pt_v5_with_All_mpas",0,321,NA,"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","GUY","GUY"
65,"ColdCorals_Pt_v5_with_Managed_mpas",0,321,NA,"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","GUY","GUY"
